"county","tract","ua","cntyname","uaname","LandSQMI","afact"
"06065","0432.65","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.749,1
"06065","0432.66","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",0.402,1
"06065","0432.67","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.046,1
"06065","0432.70","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.198,1
"06065","0432.71","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.552,1
"06065","0432.72"," ","Riverside CA"," ",23.046,0.939
"06065","0432.72","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.505,0.061
"06065","0432.74"," ","Riverside CA"," ",0.039,0.012
"06065","0432.74","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",3.219,0.988
"06065","0432.76"," ","Riverside CA"," ",0.245,0.08
"06065","0432.76","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.813,0.92
"06065","0432.78"," ","Riverside CA"," ",1.551,0.416
"06065","0432.78","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.175,0.584
"06065","0432.79"," ","Riverside CA"," ",4.897,0.631
"06065","0432.79","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.863,0.369
"06065","0432.91","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.37,1
"06065","0433.04"," ","Riverside CA"," ",37.599,0.905
"06065","0433.04","38215","Riverside CA","Hemet, CA Urbanized Area",3.957,0.095
"06065","0433.06","38215","Riverside CA","Hemet, CA Urbanized Area",0.744,1
"06065","0433.07","38215","Riverside CA","Hemet, CA Urbanized Area",1.408,1
"06065","0433.08","38215","Riverside CA","Hemet, CA Urbanized Area",0.375,1
"06065","0433.09","38215","Riverside CA","Hemet, CA Urbanized Area",0.47,1
"06065","0433.10","38215","Riverside CA","Hemet, CA Urbanized Area",0.645,1
"06065","0433.11","38215","Riverside CA","Hemet, CA Urbanized Area",0.493,1
"06065","0433.12","38215","Riverside CA","Hemet, CA Urbanized Area",0.563,1
"06065","0433.13","38215","Riverside CA","Hemet, CA Urbanized Area",0.553,1
"06065","0433.14","38215","Riverside CA","Hemet, CA Urbanized Area",0.751,1
"06065","0433.15","38215","Riverside CA","Hemet, CA Urbanized Area",0.675,1
"06065","0433.16","38215","Riverside CA","Hemet, CA Urbanized Area",1.952,1
"06065","0433.17"," ","Riverside CA"," ",8.775,0.853
"06065","0433.17","38215","Riverside CA","Hemet, CA Urbanized Area",1.508,0.147
"06065","0434.01","38215","Riverside CA","Hemet, CA Urbanized Area",1.252,1
"06065","0434.03","38215","Riverside CA","Hemet, CA Urbanized Area",0.375,1
"06065","0434.04","38215","Riverside CA","Hemet, CA Urbanized Area",0.458,1
"06065","0434.05","38215","Riverside CA","Hemet, CA Urbanized Area",0.665,1
"06065","0435.03","38215","Riverside CA","Hemet, CA Urbanized Area",1.044,1
"06065","0435.04"," ","Riverside CA"," ",1.923,0.37
"06065","0435.04","38215","Riverside CA","Hemet, CA Urbanized Area",3.273,0.63
"06065","0435.05","38215","Riverside CA","Hemet, CA Urbanized Area",0.5,1
"06065","0435.06","38215","Riverside CA","Hemet, CA Urbanized Area",1.882,1
"06065","0435.07","38215","Riverside CA","Hemet, CA Urbanized Area",1.881,1
"06065","0435.08","38215","Riverside CA","Hemet, CA Urbanized Area",2.568,1
"06065","0435.09"," ","Riverside CA"," ",1.773,0.567
"06065","0435.09","38215","Riverside CA","Hemet, CA Urbanized Area",1.353,0.433
"06065","0435.12","38215","Riverside CA","Hemet, CA Urbanized Area",1.195,1
"06065","0435.13","38215","Riverside CA","Hemet, CA Urbanized Area",1.008,1
"06065","0435.17"," ","Riverside CA"," ",11.862,0.786
"06065","0435.17","38215","Riverside CA","Hemet, CA Urbanized Area",3.232,0.214
"06065","0436.01","38215","Riverside CA","Hemet, CA Urbanized Area",0.483,1
"06065","0436.02","38215","Riverside CA","Hemet, CA Urbanized Area",0.736,1
"06065","0437.01"," ","Riverside CA"," ",6.386,0.825
"06065","0437.01","38215","Riverside CA","Hemet, CA Urbanized Area",1.35,0.175
"06065","0437.02","38215","Riverside CA","Hemet, CA Urbanized Area",1.037,1
"06065","0437.03","38215","Riverside CA","Hemet, CA Urbanized Area",0.472,1
"06065","0438.02","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",2.446,1
"06065","0438.07","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.981,1
"06065","0438.09"," ","Riverside CA"," ",6.741,0.781
"06065","0438.09","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.886,0.219
"06065","0438.10","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.651,1
"06065","0438.11"," ","Riverside CA"," ",7.917,0.716
"06065","0438.11","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",3.147,0.284
"06065","0438.12"," ","Riverside CA"," ",17.76,0.892
"06065","0438.12","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",2.144,0.108
"06065","0438.13"," ","Riverside CA"," ",123.647,0.995
"06065","0438.13","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.613,0.005
"06065","0438.14","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.647,1
"06065","0438.18","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.702,1
"06065","0438.20","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.657,1
"06065","0438.21","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.77,1
"06065","0438.22"," ","Riverside CA"," ",41.601,0.979
"06065","0438.22","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.9,0.021
"06065","0438.23"," ","Riverside CA"," ",12.3,0.845
"06065","0438.23","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",2.252,0.155
"06065","0439.00","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.144,1
"06065","0440.00","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.916,1
"06065","0441.01","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.629,1
"06065","0441.02","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.501,1
"06065","0441.03","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",2.97,1
"06065","0441.04"," ","Riverside CA"," ",16.22,0.974
"06065","0441.04","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.436,0.026
"06065","0442.00","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.576,1
"06065","0443.00","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",2.087,1
"06065","0444.02"," ","Riverside CA"," ",252.934,1
"06065","0444.03"," ","Riverside CA"," ",411.065,1
"06065","0444.04"," ","Riverside CA"," ",47.483,1
"06065","0444.05"," ","Riverside CA"," ",124.788,1
"06065","0445.05"," ","Riverside CA"," ",2.142,0.471
"06065","0445.05","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.406,0.529
"06065","0445.07"," ","Riverside CA"," ",1.533,0.376
"06065","0445.07","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",2.55,0.624
"06065","0445.09","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",0.877,1
"06065","0445.10","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",1.269,1
"06065","0445.15","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",2.624,1
"06065","0445.16"," ","Riverside CA"," ",1.441,0.357
"06065","0445.16","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",2.596,0.643
"06065","0445.17"," ","Riverside CA"," ",2.116,0.691
"06065","0445.17","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",0.949,0.309
"06065","0445.18"," ","Riverside CA"," ",5.982,0.8
"06065","0445.18","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",1.496,0.2
"06065","0445.20"," ","Riverside CA"," ",53.284,0.995
"06065","0445.20","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.265,0.005
"06065","0445.21"," ","Riverside CA"," ",65.157,1
"06065","0445.22"," ","Riverside CA"," ",56.437,0.949
"06065","0445.22","23716","Riverside CA","Desert Hot Springs, CA Urban Cluster",3.031,0.051
"06065","0446.02","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.003,1
"06065","0446.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.211,1
"06065","0446.05","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.906,1
"06065","0446.06"," ","Riverside CA"," ",13.352,0.893
"06065","0446.06","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.601,0.107
"06065","0447.01","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.006,1
"06065","0447.02","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.63,1
"06065","0448.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.917,1
"06065","0448.05","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.499,1
"06065","0448.06","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.478,1
"06065","0448.07"," ","Riverside CA"," ",34.317,0.971
"06065","0448.07","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.018,0.029
"06065","0449.04"," ","Riverside CA"," ",11.892,0.906
"06065","0449.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.231,0.094
"06065","0449.07","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.509,1
"06065","0449.11","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.07,1
"06065","0449.15","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.505,1
"06065","0449.16","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1,1
"06065","0449.17","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.523,1
"06065","0449.18","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.627,1
"06065","0449.19","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.036,1
"06065","0449.21","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.619,1
"06065","0449.22"," ","Riverside CA"," ",1.084,0.23
"06065","0449.22","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.639,0.77
"06065","0449.23","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.503,1
"06065","0449.24","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.501,1
"06065","0449.25","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.752,1
"06065","0449.26","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.626,1
"06065","0449.27","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.037,1
"06065","0449.28","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.609,1
"06065","0449.29","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.211,1
"06065","0449.30","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.446,1
"06065","0449.31","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.505,1
"06065","0449.32","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.514,1
"06065","0450.00","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.373,1
"06065","0451.03"," ","Riverside CA"," ",6.426,0.722
"06065","0451.03","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.478,0.278
"06065","0451.08","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.042,1
"06065","0451.09","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.566,1
"06065","0451.10","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.643,1
"06065","0451.14","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.179,1
"06065","0451.15","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.896,1
"06065","0451.16","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.503,1
"06065","0451.17","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.379,1
"06065","0451.18","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.066,1
"06065","0451.19","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.741,1
"06065","0451.20","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.486,1
"06065","0451.21","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.763,1
"06065","0451.22","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.28,1
"06065","0451.23","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.241,1
"06065","0451.24"," ","Riverside CA"," ",22.753,0.955
"06065","0451.24","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.069,0.045
"06065","0451.25"," ","Riverside CA"," ",29.354,0.883
"06065","0451.25","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.891,0.117
"06065","0452.07","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.78,1
"06065","0452.09","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.783,1
"06065","0452.12","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.036,1
"06065","0452.13","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.128,1
"06065","0452.14","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.155,1
"06065","0452.15","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.164,1
"06065","0452.16","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.439,1
"06065","0452.17","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.12,1
"06065","0452.22"," ","Riverside CA"," ",1.851,0.609
"06065","0452.22","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.189,0.391
"06065","0452.24","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.897,1
"06065","0452.26","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.03,1
"06065","0452.28"," ","Riverside CA"," ",40.287,0.971
"06065","0452.28","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.187,0.029
"06065","0452.33","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.419,1
"06065","0453.02","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.642,1
"06065","0453.03","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.248,1
"06065","0453.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",2.521,1
"06065","0455.01","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.884,1
"06065","0455.02","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.616,1
"06065","0456.04"," ","Riverside CA"," ",96.314,0.956
"06065","0456.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.985,0.01
"06065","0456.04","55927","Riverside CA","Mecca, CA Urban Cluster",1.854,0.018
"06065","0456.04","63851","Riverside CA","North Shore, CA Urban Cluster",1.622,0.016
"06065","0456.05"," ","Riverside CA"," ",66.423,0.96
"06065","0456.05","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.713,0.01
"06065","0456.05","55927","Riverside CA","Mecca, CA Urban Cluster",2.049,0.03
"06065","0456.06"," ","Riverside CA"," ",4.392,0.553
"06065","0456.06","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",3.554,0.447
"06065","0456.08"," ","Riverside CA"," ",1.716,0.253
"06065","0456.08","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",5.061,0.747
"06065","0456.09"," ","Riverside CA"," ",30.796,0.876
"06065","0456.09","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",4.361,0.124
"06065","0457.03","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.193,1
"06065","0457.04","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.276,1
"06065","0457.05","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.343,1
"06065","0457.06","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",1.071,1
"06065","0457.07","41347","Riverside CA","Indio--Cathedral City, CA Urbanized Area",0.799,1
"06065","0459.00"," ","Riverside CA"," ",105.303,0.997
"06065","0459.00","08623","Riverside CA","Blythe, CA--AZ Urban Cluster",0.327,0.003
"06065","0461.01","08623","Riverside CA","Blythe, CA--AZ Urban Cluster",0.748,1
"06065","0461.02","08623","Riverside CA","Blythe, CA--AZ Urban Cluster",0.756,1
"06065","0461.03"," ","Riverside CA"," ",1.92,0.633
"06065","0461.03","08623","Riverside CA","Blythe, CA--AZ Urban Cluster",1.111,0.367
"06065","0462.00"," ","Riverside CA"," ",2.446,0.539
"06065","0462.00","08623","Riverside CA","Blythe, CA--AZ Urban Cluster",2.092,0.461
"06065","0464.01"," ","Riverside CA"," ",76.495,0.98
"06065","0464.01","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.596,0.02
"06065","0464.02","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",0.956,1
"06065","0464.03","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",2.849,1
"06065","0464.04","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",4.11,1
"06065","0464.05","60799","Riverside CA","Murrieta--Temecula--Menifee, CA Urbanized Area",1.623,1
"06065","0465.00","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.811,1
"06065","0466.01","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",0.944,1
"06065","0466.02","75340","Riverside CA","Riverside--San Bernardino, CA Urbanized Area",1.848,1
